Id,SalePrice
1711,267055.0589617844
1712,267155.94108831836
1713,275958.22899923753
1714,226486.29039638658
1715,205121.85160899448
1716,179355.7665325276
1717,172105.8047686945
1718,133928.59601814195
1719,204392.72860899498
1720,255347.02958957595
1721,174341.7659423843
1722,136232.0704702398
1723,163287.42326159
1724,225176.1492487492
1725,231199.6285296577
1726,191999.33868424632
1727,182251.66529088243
1728,192603.35468660228
1729,162887.44240731176
1730,153219.1081549776
1731,133100.468440309
1732,135647.47639539564
1733,122898.57431428954
1734,131922.27537033038
1735,134937.9015700635
1736,123485.72538146742
1737,321690.25166666665
1738,215069.6916922598
1739,261065.00461910776
1740,222260.55767692122
1741,194963.3119996171
1742,171293.40712886842
1743,179958.696776502
1744,309388.0196182876
1745,218479.2220783446
1746,236828.95429601442
1747,214148.621994817
1748,206930.88884558092
1749,159175.5204386937
1750,140937.19219848202
1751,215870.36177075474
1752,121004.64423990992
1753,149728.81085917226
1754,196101.62695586684
1755,165055.92568845136
1756,130420.9777943136
1757,122592.10910043721
1758,146918.08575655674
1759,172509.53688581462
1760,162133.8169947944
1761,159332.04573844388
1762,181665.5037561676
1763,172430.4306234877
1764,123393.27846439765
1765,174821.1732042869
1766,171146.9775887655
1767,218945.37188119377
1768,143986.68237273177
1769,159752.51213112008
1770,155219.75829147844
1771,135264.8300048027
1772,142592.0489354033
1773,140508.33824200666
1774,152592.15280268033
1775,135744.9399254826
1776,130184.63802429874
1777,113904.88823284744
1778,138976.29104949534
1779,130627.25965965792
1780,170928.83173250264
1781,131514.708485895
1782,112242.40156940445
1783,148660.9441688201
1784,115243.84158349139
1785,130565.71835522466
1786,168223.57012221846
1787,183880.90086847753
1788,81057.13963952716
1789,99953.1065185935
1790,106500.08381115983
1791,173239.94799134776
1792,152400.2641263901
1793,145868.6978754924
1794,143248.9427683327
1795,141491.5354074958
1796,141419.71966912184
1797,122184.9317488131
1798,128498.97106534426
1799,119781.18867917129
1800,133280.66403080523
1801,125755.42012862899
1802,138540.88071973904
1803,152862.73501760775
1804,139325.199194556
1805,133601.25445367428
1806,124832.91595979148
1807,131985.2666017316
1808,126444.02527924068
1809,133526.40503777954
1810,144918.83526114133
1811,117304.01212121212
1812,107799.11078733765
1813,122680.4574424201
1814,103945.16014476676
1815,72257.81026785713
1816,107187.58748799427
1817,145065.05574494947
1818,152871.3175282393
1819,133566.14961419135
1820,92102.86189123376
1821,118954.78776203352
1822,161699.08543144332
1823,62485.909166666665
1824,129891.58028182993
1825,138908.86734337412
1826,108977.01618924411
1827,108226.63439933793
1828,135657.75718558911
1829,128115.24760179364
1830,144865.54307153408
1831,146138.3908349483
1832,114997.65800887332
1833,141955.62193981506
1834,142323.07129892675
1835,141554.80833333335
1836,134588.7552694557
1837,109040.70022904997
1838,128415.56948554027
1839,100169.89972858869
1840,176223.24210216972
1841,140423.6253188803
1842,106961.62187860985
1843,138421.87360451417
1844,144976.76877359574
1845,148762.73105218538
1846,152742.0130631411
1847,168753.47813805004
1848,74844.59362824674
1849,133624.76776910748
1850,126367.36534930128
1851,161081.40678119502
1852,125948.513396358
1853,149106.0890234743
1854,170193.19006609157
1855,169081.72154653727
1856,212214.97590343966
1857,187650.67842501056
1858,140700.53058394912
1859,125637.41170857474
1860,159448.81045879459
1861,125445.7710223002
1862,256086.04454775975
1863,235418.22520252163
1864,235418.22520252163
1865,352690.926780303
1866,329098.59321428573
1867,245055.27830674514
1868,283166.1989623125
1869,198616.59950919714
1870,238698.0832201609
1871,247145.20038628037
1872,177312.1592805685
1873,240865.53824947533
1874,134792.18268452314
1875,197767.34805391397
1876,193421.87934183556
1877,213572.01987845567
1878,217033.30364108743
1879,130283.47575560604
1880,133600.39711814089
1881,261244.52772685647
1882,250014.49041842722
1883,203761.89911783085
1884,215506.6796546704
1885,249812.22346069757
1886,281332.6934938815
1887,208485.19033824437
1888,273087.9131821823
1889,179692.2058363277
1890,134253.75192232366
1891,138009.30387870577
1892,115820.18574082894
1893,128705.6374542511
1894,131200.85004661628
1895,150263.94067690294
1896,126309.47831234192
1897,124568.21779584044
1898,130198.46433188478
1899,156898.91914205503
1900,140789.84041954356
1901,166623.69126763387
1902,146356.1910234285
1903,194538.25890828838
1904,141700.32011009828
1905,188040.34608378453
1906,137338.9243873573
1907,191905.7773038324
1908,118220.75686130498
1909,137661.2349661859
1910,124241.86924038606
1911,193369.85261200764
1912,281500.35555555555
1913,153108.83575205092
1914,69215.7211904762
1915,357934.778125
1916,71496.1474702381
1917,261317.29996206966
1918,133600.3032109377
1919,158389.93301802245
1920,171339.6402180682
1921,388495.853125
1922,315168.5811111111
1923,200996.18069578038
1924,208550.60303278503
1925,222925.6701529867
1926,377269.34291666665
1927,133181.01234136298
1928,165011.15064653015
1929,125003.94811951793
1930,134966.50693455944
1931,141519.5472574022
1932,143413.21012623137
1933,183791.42484057948
1934,182367.17220619504
1935,178656.8789718584
1936,185086.84083381717
1937,181211.07416145672
1938,191561.0568955733
1939,240338.56917007832
1940,201381.4319935998
1941,182885.13519103292
1942,192691.27322024162
1943,204034.4858263482
1944,314416.4093679139
1945,356272.13125
1946,156225.13984628278
1947,301664.62334956706
1948,169316.67449681048
1949,239080.20137138286
1950,176100.37704765273
1951,245078.3070328283
1952,221356.19173497116
1953,172696.800197287
1954,185280.50637104592
1955,142616.29241791603
1956,283998.79771336773
1957,164227.36370565498
1958,311135.9773859074
1959,145269.92750777042
1960,118193.63975925364
1961,126632.21424711961
1962,93828.87910920018
1963,106108.15419447453
1964,111601.73981734722
1965,149009.36235646423
1966,145076.383945112
1967,302946.0505472577
1968,379136.43815476185
1969,373910.4449404762
1970,398257.6223639456
1971,396541.03250000003
1972,342562.53223497735
1973,306209.42917812243
1974,320957.27268140594
1975,434044.7208333333
1976,269110.26975203026
1977,338764.3289982806
1978,329547.03271377395
1979,345795.0645833333
1980,198496.87136100203
1981,338339.7736111111
1982,230476.53701904727
1983,222171.21348833354
1984,168102.4710798576
1985,210602.3611279834
1986,205986.68941738128
1987,179911.25358232512
1988,182853.93325328504
1989,201162.69416762592
1990,219749.15806266092
1991,214216.2589960505
1992,204653.2118900627
1993,180621.85798745326
1994,231532.35188419427
1995,184003.76266191452
1996,254717.38256152658
1997,319946.2836299975
1998,318666.81314393936
1999,253712.51655603535
2000,290630.7760884647
2001,280022.07254022046
2002,233347.95098777424
2003,263122.8883252664
2004,283157.8824653878
2005,228248.35400937725
2006,226798.69305615214
2007,249932.98496110248
2008,208398.4979562201
2009,195876.64894240155
2010,199768.27823528968
2011,141456.67073380976
2012,179297.28131193836
2013,187238.09162827308
2014,195085.57808378202
2015,203359.5964519753
2016,198461.21878763003
2017,205059.56648628932
2018,131206.39260201453
2019,131480.18749259162
2020,116280.96114710302
2021,119823.68359380975
2022,175304.40127566183
2023,152449.34182134594
2024,250307.07487148265
2025,327957.5431942062
2026,185133.6750858212
2027,158482.3760028764
2028,155379.74642240227
2029,174162.3703417265
2030,277836.641710373
2031,217143.9749284049
2032,235450.02806287463
2033,270162.8809794372
2034,169743.77229381626
2035,199976.16981242868
2036,184305.26533635886
2037,189239.56950302556
2038,271779.4083922459
2039,230521.19236678188
2040,311852.61436791386
2041,292791.8180830694
2042,198194.65663162284
2043,163658.8308046419
2044,160608.04628958006
2045,205746.97813740125
2046,141334.2556106036
2047,151597.13583391122
2048,137222.1731585295
2049,140034.05856698932
2050,171570.3379753825
2051,118492.08567479649
2052,135567.8296889314
2053,141494.49778440042
2054,106430.76602143425
2055,165942.67860266904
2056,140597.90421515255
2057,130272.38653599014
2058,216906.890647145
2059,139216.3623050099
2060,163423.2637459768
2061,169000.7904256562
2062,135914.7030901427
2063,122083.40000818498
2064,142553.57158978513
2065,121654.16505226101
2066,164652.10565867616
2067,141434.19043307478
2068,146179.59292466566
2069,90139.22333333334
2070,112641.54576735322
2071,106534.51219076982
2072,148009.06782221384
2073,142126.2089216515
2074,171610.0817532839
2075,142236.86456300638
2076,124447.76153150212
2077,149308.29004888033
2078,128649.13812600556
2079,132867.37242523592
2080,121040.4960209114
2081,125694.8280417956
2082,138614.02991144123
2083,141742.78050819327
2084,117596.2807512312
2085,132137.397466447
2086,125895.09124503969
2087,120734.83362386949
2088,102147.57103044767
2089,97475.51101609333
2090,141324.11513631043
2091,121666.22459398818
2092,127369.78380383668
2093,128392.41038690477
2094,128640.46672881216
2095,144811.45830161244
2096,84407.3980357143
2097,105814.33382653545
2098,133947.30926696915
2099,67716.86950396825
2100,120927.29740098969
2101,130967.97529114019
2102,130022.76351876072
2103,107376.95370093631
2104,137650.4689546797
2105,143144.7158447166
2106,83894.30699404763
2107,188669.54925197348
2108,114444.05317128508
2109,117945.73807861753
2110,138462.4812996223
2111,148582.9664389849
2112,137857.08774374897
2113,116455.36005654489
2114,116701.1314318177
2115,141625.3363446601
2116,119796.64829654599
2117,138907.1554332922
2118,126195.26053866607
2119,114361.5713143854
2120,117032.37289671658
2121,112163.16222090393
2122,109982.07445954329
2123,94109.76520111834
2124,153995.53862756063
2125,134690.32971093984
2126,160774.03085029926
2127,147901.43207392172
2128,135148.78721532578
2129,115343.5964933818
2130,128190.48908201416
2131,151250.3994925309
2132,123953.94782294394
2133,119884.03169074554
2134,128653.63295453686
2135,106511.89208012621
2136,105614.23920454546
2137,123043.53536835378
2138,141270.1061549327
2139,153677.5541920161
2140,132163.11474654745
2141,147222.3704481812
2142,130060.16217789969
2143,142999.69713885765
2144,137555.35669461562
2145,131311.22315249252
2146,160190.759733579
2147,165702.98592999388
2148,139602.57439441374
2149,158904.08092258306
2150,196490.2789517356
2151,116607.02793039
2152,169935.9496546046
2153,158111.61965367082
2154,115652.3817920904
2155,143585.12971253152
2156,246797.05378910215
2157,233350.07301635196
2158,234235.49119597021
2159,207158.6613025264
2160,178352.23820633418
2161,248032.72953178833
2162,393579.8380484694
2163,362275.4600243507
2164,257674.17586545445
2165,179980.94193343754
2166,139928.5759564613
2167,206073.09352631943
2168,206489.3917942781
2169,200122.59961501558
2170,222914.56087083084
2171,146023.794462813
2172,139274.74373036492
2173,161911.881602081
2174,233909.97181781573
2175,280921.1560370358
2176,300738.58757037105
2177,247494.04416097002
2178,219639.36734664184
2179,142917.34349011732
2180,217523.4829725157
2181,199945.89223584914
2182,224357.91595837421
2183,199080.22507007656
2184,133500.78439962404
2185,138198.8063418846
2186,149076.15051465685
2187,152189.39964235853
2188,152717.35773304565
2189,217144.9811519608
2190,86483.64604978357
2191,88963.9016301407
2192,99206.27655323163
2193,115044.44511788292
2194,116266.30878534315
2195,118932.88752548207
2196,121374.81693426
2197,118002.5192576058
2198,148351.8625410727
2199,165204.05857296014
2200,137088.74317759296
2201,135315.96572837533
2202,186238.49137411077
2203,167640.85201930715
2204,173285.9496864932
2205,121703.7187328126
2206,128595.55419550219
2207,206731.2009469697
2208,236925.31165584928
2209,201961.89804165348
2210,124722.90845852722
2211,112592.49356705273
2212,116491.53022417895
2213,109532.4673847219
2214,136701.57154674322
2215,107814.9048580187
2216,138890.68347163819
2217,73918.84017857144
2218,94314.86599927851
2219,79938.93145833332
2220,98454.10499565689
2221,355863.240625
2222,271929.74708104396
2223,278359.92768360866
2224,224234.02263877098
2225,142725.9048545904
2226,192444.83089663065
2227,199263.35277343512
2228,266615.0928738622
2229,255519.1461908585
2230,159484.62696355232
2231,226719.5647986986
2232,175709.3301069335
2233,187949.6313372702
2234,231492.9422121645
2235,233523.97429102712
2236,267278.72155236226
2237,324346.8012535976
2238,198494.6418799655
2239,119330.44016721859
2240,158275.62615208764
2241,153694.03379104083
2242,130461.53842719391
2243,124868.7799524855
2244,98801.77741568224
2245,95694.0417676686
2246,140522.3635614083
2247,110358.06703196143
2248,123828.97425006742
2249,126431.46395811455
2250,137571.13645366108
2251,137477.07081286766
2252,168333.05492148676
2253,165138.57727889312
2254,175860.1296974916
2255,190709.53237009095
2256,188125.02667597917
2257,205517.25709313634
2258,172578.96284369734
2259,179273.89091478978
2260,155191.46835876085
2261,188134.93875324674
2262,206618.21897536327
2263,346999.88205099467
2264,412281.6658459596
2265,162623.64360234188
2266,265137.7107526154
2267,337471.9989873222
2268,376336.7978219697
2269,159836.4913367009
2270,188458.88793638075
2271,209616.24517583667
2272,210617.64915657026
2273,166639.91083982994
2274,172257.77282917243
2275,165630.59212955303
2276,182210.0149953914
2277,177598.86718562336
2278,148434.81891114387
2279,144277.25579842896
2280,118838.91220291262
2281,185046.74095767428
2282,197762.81997911446
2283,96591.79646955973
2284,122365.36228889662
2285,138241.58119627708
2286,128481.16480765888
2287,355798.892718254
2288,266694.30370355037
2289,383544.4716517857
2290,418733.1104166667
2291,334385.21729166666
2292,390098.0895833333
2293,439036.4354166667
2294,369583.9980484694
2295,436246.8333333333
2296,303122.08935755666
2297,338749.39864081994
2298,349219.8876488095
2299,378688.7827706917
2300,322142.82237892767
2301,312404.72334026
2302,246278.44694852518
2303,241672.27346058004
2304,249182.18298616452
2305,192566.6275684658
2306,198942.29368587775
2307,195008.00666225114
2308,239628.01199164038
2309,280818.8033495671
2310,235174.34468858005
2311,195392.67787782828
2312,175555.57965726728
2313,183913.0979127222
2314,178787.1191679078
2315,178564.7280018247
2316,202348.63101158538
2317,179661.83503389364
2318,181660.61249019176
2319,179911.0505328592
2320,182003.15207723883
2321,231787.18505840335
2322,176404.07120473782
2323,178742.5461878752
2324,173906.0830036731
2325,216745.63433150356
2326,174214.06587740473
2327,210201.4702655917
2328,221964.16862983085
2329,185472.78987825368
2330,183502.9956842389
2331,337167.3353840996
2332,325701.7108625448
2333,309485.50037621806
2334,257160.63698389404
2335,252586.46676066835
2336,306024.06345238094
2337,207410.12034769985
2338,280527.8615195614
2339,236614.78774260636
2340,384535.9395833333
2341,225163.73957771924
2342,236509.84379783034
2343,218858.6044071576
2344,232745.73638064117
2345,236105.87465113605
2346,220631.79025449776
2347,202668.60832876622
2348,226596.64184565027
2349,172384.34984104987
2350,300446.12832002685
2351,285131.423935109
2352,253973.6439356325
2353,270462.4764407513
2354,132263.65577140189
2355,156731.9646813834
2356,156826.43721102946
2357,207250.9127840757
2358,202455.16094036147
2359,124442.31192647638
2360,122682.2068134987
2361,138164.1390029805
2362,264815.14330966386
2363,140493.45720467536
2364,155046.77945455018
2365,215387.96127800277
2366,197970.36831767543
2367,238182.4491308354
2368,202703.30188992067
2369,243707.72443119832
2370,171816.7897888612
2371,172572.7607966805
2372,198513.9210145504
2373,257232.93613419659
2374,280130.707428305
2375,249723.88530543394
2376,260203.14708407604
2377,306108.99238636356
2378,148017.93602814892
2379,196580.49451488585
2380,143812.41197332263
2381,156747.49216550495
2382,190895.00181480142
2383,206016.67397221192
2384,238468.82488494786
2385,155102.50078758894
2386,133598.65339486938
2387,134644.23114179878
2388,113459.44376019812
2389,140152.4990852567
2390,148458.7709919499
2391,139845.01789323406
2392,120890.14477261718
2393,158923.15438013966
2394,143694.5890157631
2395,190433.68126599345
2396,143614.33135655418
2397,193565.35974860672
2398,127561.0975740819
2399,70971.8314244783
2400,76035.75240800864
2401,116370.85672082868
2402,136389.96411744505
2403,134582.97429574994
2404,156863.37876205036
2405,160531.26505341736
2406,133015.1236019692
2407,129806.16396645254
2408,137287.32304334576
2409,137191.24041806403
2410,159435.48874918564
2411,127292.14139505115
2412,152371.22117341077
2413,139936.49405766538
2414,149936.42697127018
2415,136118.23118945642
2416,126478.21101643029
2417,130670.07760069391
2418,124533.35607954618
2419,135697.7262671721
2420,128280.20971919969
2421,142945.60302863744
2422,124105.83303795746
2423,135877.72872669023
2424,151542.37495100647
2425,234699.00606060604
2426,134769.437283502
2427,150600.80246597689
2428,157776.51654205256
2429,120181.48024455327
2430,129581.52171286798
2431,132993.16881090606
2432,136073.67036264925
2433,144522.74175784725
2434,145371.9738069565
2435,147518.32544448838
2436,116922.81165158233
2437,118024.39604922268
2438,125723.51167330111
2439,119730.85378945412
2440,122259.6287217635
2441,105396.7074404762
2442,105705.6457612468
2443,118048.88650727233
2444,129642.48225292083
2445,96497.45011558128
2446,133587.01363151605
2447,207111.06576097105
2448,147428.0469492015
2449,118427.63057178158
2450,138721.588854553
2451,141403.6900567342
2452,192481.07195407336
2453,105092.03275121497
2454,133367.7855149761
2455,112864.8662234975
2456,125497.1533999434
2457,126467.52595707405
2458,116960.12911208677
2459,114574.82967183013
2460,136685.74657847534
2461,121069.7436275389
2462,130301.62622035539
2463,118629.75040847532
2464,152971.80030738557
2465,138704.35691346347
2466,123603.93937153862
2467,135185.20041679556
2468,103666.60584409365
2469,90544.39642857142
2470,174199.83759450345
2471,183027.5198370869
2472,152546.1209746882
2473,123985.50471649002
2474,118944.60085092668
2475,208797.89067060227
2476,112042.53785480715
2477,129955.63073649265
2478,162805.39953218575
2479,119144.46672190337
2480,149771.2651387945
2481,124476.80639377734
2482,130983.80506575317
2483,121043.51141607326
2484,126788.21067158467
2485,126902.47547135114
2486,161166.78015803188
2487,194327.8261415052
2488,135836.91964758688
2489,155640.38149946122
2490,146199.88018096332
2491,93042.31058447834
2492,184491.5941878841
2493,161330.4294552724
2494,170165.84576964183
2495,98548.5696924935
2496,222467.70878468087
2497,150430.09926499714
2498,119822.48783849241
2499,100344.13816093208
2500,152372.99089969264
2501,140786.0946616027
2502,127396.32080299465
2503,110973.05007645483
2504,189917.51114639832
2505,220503.7678631922
2506,243410.9773707874
2507,315729.74087301583
2508,248238.63554004696
2509,226778.87670962713
2510,231504.01981471322
2511,188428.40076226625
2512,212437.88928610546
2513,220277.08730984377
2514,263915.1134858631
2515,144544.00506690057
2516,178636.2122013757
2517,130855.73600688213
2518,139443.12480164398
2519,222158.12505676816
2520,210393.56357661393
2521,203922.99604392395
2522,216503.15843126475
2523,134881.371335344
2524,140343.73123791418
2525,143333.4429128752
2526,139782.48744847398
2527,121583.55473643185
2528,132746.92580639568
2529,140806.8829438552
2530,126710.25294156652
2531,248667.72478765328
2532,224573.79181265458
2533,203540.08727023855
2534,244805.43911158797
2535,282575.57917306636
2536,232660.4523219082
2537,224460.15524495294
2538,182074.92933511524
2539,187186.80874688312
2540,184030.0555954127
2541,185201.11019130933
2542,176981.682902908
2543,128777.22902021953
2544,128558.81002314272
2545,132285.42336474822
2546,133844.71855254282
2547,146297.06276267683
2548,156074.91551099814
2549,165183.87943122836
2550,527465.7875
2551,146303.7174054051
2552,125021.04809974323
2553,90838.75854978357
2554,122944.43489458339
2555,114654.03273551798
2556,112589.66576389196
2557,118918.10579132666
2558,151573.72583333333
2559,139420.00009671194
2560,132827.0303151728
2561,133848.84457486894
2562,130220.45689663038
2563,142650.00384295327
2564,175671.1574497222
2565,140461.4932971283
2566,153034.32067241083
2567,133987.66638085322
2568,181614.0259727616
2569,187809.43866360415
2570,123499.38417586542
2571,199889.83099208743
2572,155678.04854827182
2573,202278.16418616704
2574,265266.1516938227
2575,124204.37187261852
2576,133651.28161295413
2577,158190.6737183401
2578,99947.52254672392
2579,93180.2379555875
2580,132755.10660533913
2581,130759.09612785482
2582,125812.85922382088
2583,298885.41005723446
2584,167158.29161377792
2585,203684.02170557107
2586,211771.3515545178
2587,186964.74144778462
2588,141062.45582304487
2589,147487.82981133834
2590,212061.33418974996
2591,200420.51733641885
2592,234502.24242888583
2593,261820.89477021544
2594,170220.34413443896
2595,207450.6504150459
2596,313713.62029105774
2597,201602.69236131487
2598,261890.85889490097
2599,350395.93645833334
2600,176555.4935354203
2601,140679.63637152777
2602,89282.43339574887
2603,90285.09561595212
2604,90419.34734147282
2605,85778.12238126188
2606,153430.80253218944
2607,177991.65431897796
2608,201548.33667522465
2609,165382.73060279794
2610,115787.87251139044
2611,136188.64127638465
2612,152565.8999329208
2613,126183.72556822801
2614,127109.46209540268
2615,154715.89560659108
2616,143614.35361417755
2617,176048.6355617837
2618,184060.48406204942
2619,200932.27154093218
2620,185728.36747937
2621,185951.25812545553
2622,188718.23841738442
2623,247116.87257801864
2624,290236.4133850205
2625,290916.70875541127
2626,158700.2412364502
2627,166187.76049754475
2628,411753.6455357143
2629,456174.4875
2630,339134.61277122644
2631,448538.0083333333
2632,406655.4970833334
2633,280172.8295512693
2634,381199.5697916667
2635,154189.61088889424
2636,187014.09037456618
2637,175971.57076813385
2638,238012.2744029893
2639,178173.07149949245
2640,157442.76438528535
2641,115242.27756563963
2642,199484.56387499344
2643,105701.58535208131
2644,137699.96029898553
2645,97991.4032313743
2646,91594.98608671341
2647,103176.58390677613
2648,141078.96113311805
2649,138899.70368306027
2650,135596.55671699689
2651,150407.96099390968
2652,422325.1866071429
2653,257244.530278032
2654,277410.95997882227
2655,356821.4304166667
2656,346872.53208333335
2657,304096.33875999006
2658,289672.5479951718
2659,295187.18742063496
2660,343712.01865530305
2661,335834.79782967025
2662,355105.10535714286
2663,293899.03564281657
2664,282718.1896590909
2665,314910.25694444444
2666,299642.4903082824
2667,176317.69167506904
2668,186059.7196279518
2669,179516.86991361823
2670,275565.8232282447
2671,184365.05211524543
2672,188532.50028816445
2673,204769.33728962083
2674,206873.01734580295
2675,166744.385210994
2676,195841.57055012105
2677,193642.47207265365
2678,252985.59065100062
2679,280351.4943745911
2680,286772.66058333195
2681,364630.2030753968
2682,320437.3569008422
2683,467673.60625
2684,290244.9536552035
2685,305929.5704286548
2686,263630.45999676303
2687,332927.01519764954
2688,232689.44174207444
2689,212018.2971263731
2690,430832.4145833334
2691,196668.9155176213
2692,134298.0055254171
2693,200608.3656134726
2694,138009.39449114073
2695,198594.61488570442
2696,190488.7590045163
2697,187805.35779360303
2698,205520.67187085544
2699,190408.63685321543
2700,177814.29242985806
2701,167096.53406553302
2702,123891.99762183949
2703,132499.23358517722
2704,145470.08249385282
2705,128435.27324007537
2706,121212.0654517356
2707,127426.01926322526
2708,134011.0440648359
2709,110321.87567509152
2710,127845.32546769231
2711,268637.83472222224
2712,320387.02710349136
2713,174959.5320652195
2714,153110.45136076055
2715,169024.40892416428
2716,158896.5073293383
2717,197322.58305931132
2718,257650.03979173335
2719,155733.823669301
2720,168039.25831148357
2721,138190.0819676817
2722,159321.72082394717
2723,140665.3355501679
2724,127911.22946642137
2725,135180.76180224254
2726,138964.94035617233
2727,173083.5606210758
2728,165054.0014615829
2729,155907.20359809048
2730,141948.74363620832
2731,119544.66894712186
2732,124441.00461781328
2733,159338.88748745967
2734,150174.22299064678
2735,132791.13359118806
2736,152533.78153467856
